yyyy, mm, dd, hour, min, seg, altura, periodo, direcao
2015, 8, 21, 17, 25, 0, 0.53, 13.3, 151.0
2015, 8, 21, 18, 25, 0, 0.51, 13.3, 158.0
2015, 8, 21, 19, 25, 0, 0.55, 12.5, 156.0
2015, 8, 21, 20, 25, 0, 0.53, 13.3, 157.0
2015, 8, 21, 21, 25, 0, 0.53, 14.3, 157.0
2015, 8, 21, 22, 25, 0, 0.56, 13.3, 152.0
2015, 8, 21, 23, 25, 0, 0.56, 13.3, 166.0
2015, 8, 22, 0, 25, 0, 0.54, 13.3, 163.0
2015, 8, 22, 1, 25, 0, 0.62, 13.3, 160.0
2015, 8, 22, 2, 25, 0, 0.6, 13.3, 162.0
2015, 8, 22, 3, 25, 0, 0.63, 13.3, 164.0
2015, 8, 22, 4, 25, 0, 0.67, 14.3, 155.0
2015, 8, 22, 5, 25, 0, 0.63, 13.3, 153.0
2015, 8, 22, 6, 25, 0, 0.62, 14.3, 154.0
2015, 8, 22, 7, 25, 0, 0.72, 12.5, 150.0
2015, 8, 22, 8, 25, 0, 0.81, 12.5, 150.0
2015, 8, 22, 9, 25, 0, 0.99, 12.5, 148.0
2015, 8, 22, 10, 25, 0, 0.95, 12.5, 153.0
2015, 8, 22, 11, 25, 0, 1.06, 12.5, 156.0
2015, 8, 22, 12, 25, 0, 1.01, 11.8, 150.0
2015, 8, 22, 13, 25, 0, 0.93, 11.8, 155.0
2015, 8, 22, 14, 25, 0, 0.94, 12.5, 155.0
2015, 8, 22, 15, 25, 0, 1.05, 11.1, 156.0
2015, 8, 22, 16, 25, 0, 1.01, 11.1, 155.0
2015, 8, 22, 17, 25, 0, 1.01, 10.5, 158.0
2015, 8, 22, 18, 25, 0, 1.07, 10.5, 154.0
2015, 8, 22, 19, 25, 0, 1.06, 10.5, 153.0
2015, 8, 22, 20, 25, 0, 0.97, 9.1, 154.0
2015, 8, 22, 21, 25, 0, 1.02, 10.5, 152.0
2015, 8, 22, 22, 25, 0, 1.04, 9.5, 162.0
2015, 8, 22, 23, 25, 0, 0.99, 10.0, 154.0
2015, 8, 23, 0, 25, 0, 0.94, 10.0, 151.0
2015, 8, 23, 1, 25, 0, 0.98, 10.0, 156.0
2015, 8, 23, 2, 25, 0, 0.88, 9.5, 153.0
2015, 8, 23, 3, 25, 0, 0.89, 8.7, 159.0
2015, 8, 23, 4, 25, 0, 0.87, 10.5, 151.0
2015, 8, 23, 5, 25, 0, 0.92, 10.5, 155.0
2015, 8, 23, 6, 25, 0, 0.73, 9.5, 160.0
2015, 8, 23, 7, 25, 0, 0.75, 9.5, 159.0
2015, 8, 23, 8, 25, 0, 0.73, 9.5, 160.0
2015, 8, 23, 9, 25, 0, 0.78, 10.5, 163.0
2015, 8, 23, 10, 25, 0, 0.69, 13.3, 156.0
2015, 8, 23, 12, 25, 0, 0.77, 10.0, 153.0
2015, 8, 23, 13, 25, 0, 0.65, 11.8, 160.0
