yyyy, mm, dd, hour, min, seg, altura, periodo, direcao
2014, 12, 31, 9, 0, 0, 0.97, 4.7, 109.29
2014, 12, 31, 12, 0, 0, 0.87, 5.1, 132.29
2014, 12, 31, 15, 0, 0, 0.79, 4.7, 69.29
2014, 12, 31, 18, 0, 0, 0.96, 3.7, 139.29
2015, 1, 1, 3, 0, 0, 0.89, 3.5, 94.29
2015, 1, 1, 6, 0, 0, 1.03, 4.7, 83.29
2015, 1, 1, 9, 0, 0, 0.92, 4.7, 56.29
2015, 1, 1, 12, 0, 0, 0.91, 5.1, 102.29
2015, 1, 1, 15, 0, 0, 0.9, 6.1, 59.29
2015, 1, 1, 18, 0, 0, 1.06, 6.1, 128.29
2015, 1, 2, 3, 0, 0, 1.31, 5.6, 130.29
2015, 1, 2, 6, 0, 0, 1.36, 6.7, 93.29
2015, 1, 2, 9, 0, 0, 1.28, 6.7, 99.29
2015, 1, 2, 12, 0, 0, 1.16, 6.7, 72.29
2015, 1, 2, 15, 0, 0, 1.15, 6.7, 81.29
2015, 1, 2, 18, 0, 0, 1.12, 6.7, 119.29
2015, 1, 3, 3, 0, 0, 1.01, 6.7, 103.29
2015, 1, 3, 6, 0, 0, 1.21, 6.7, 100.29
2015, 1, 3, 9, 0, 0, 1.06, 7.5, 92.29
2015, 1, 3, 12, 0, 0, 0.95, 6.7, 96.29
2015, 1, 3, 15, 0, 0, 0.88, 7.5, 105.29
2015, 1, 3, 18, 0, 0, 0.88, 6.7, 80.29
2015, 1, 4, 3, 0, 0, 0.9, 6.7, 102.29
2015, 1, 4, 6, 0, 0, 0.86, 6.7, 85.29
2015, 1, 4, 9, 0, 0, 0.89, 6.1, 125.29
2015, 1, 4, 12, 0, 0, 0.9, 6.7, 120.29
2015, 1, 4, 15, 0, 0, 1.16, 5.6, 126.29
2015, 1, 4, 18, 0, 0, 0.99, 6.7, 116.29
2015, 1, 5, 3, 0, 0, 1.05, 6.7, 122.29
2015, 1, 5, 6, 0, 0, 1.25, 7.5, 115.29
2015, 1, 5, 9, 0, 0, 1.18, 7.5, 112.29
2015, 1, 5, 12, 0, 0, 1.02, 7.5, 117.29
2015, 1, 5, 15, 0, 0, 1.15, 7.5, 96.29
2015, 1, 5, 18, 0, 0, 0.93, 6.1, 131.29
2015, 1, 6, 3, 0, 0, 0.93, 7.5, 104.29
2015, 1, 6, 6, 0, 0, 1.04, 7.5, 105.29
2015, 1, 6, 9, 0, 0, 0.99, 6.7, 111.29
2015, 1, 6, 12, 0, 0, 1.03, 6.7, 68.29
2015, 1, 6, 15, 0, 0, 0.97, 6.7, 108.29
2015, 1, 6, 18, 0, 0, 0.93, 6.7, 117.29
2015, 1, 7, 3, 0, 0, 1.12, 6.1, 117.29
2015, 1, 7, 6, 0, 0, 1.1, 6.1, 87.29
2015, 1, 7, 9, 0, 0, 1.16, 6.7, 85.29
2015, 1, 7, 12, 0, 0, 1.24, 6.7, 95.29
2015, 1, 7, 15, 0, 0, 1.25, 6.7, 112.29
2015, 1, 7, 18, 0, 0, 1.38, 6.1, 65.29
2015, 1, 8, 3, 0, 0, 1.29, 6.7, 103.29
2015, 1, 8, 6, 0, 0, 1.08, 6.7, 80.29
2015, 1, 8, 9, 0, 0, 1.59, 6.7, 76.29
2015, 1, 8, 12, 0, 0, 1.11, 7.5, 98.29
2015, 1, 8, 15, 0, 0, 1.28, 6.7, 106.29
2015, 1, 8, 18, 0, 0, 1.38, 6.7, 127.29
2015, 1, 9, 3, 0, 0, 1.57, 6.7, 124.29
2015, 1, 9, 6, 0, 0, 1.3, 7.5, 85.29
2015, 1, 9, 9, 0, 0, 1.48, 6.7, 116.29
2015, 1, 9, 12, 0, 0, 1.37, 6.7, 131.29
2015, 1, 9, 15, 0, 0, 1.29, 6.7, 113.29
2015, 1, 9, 18, 0, 0, 1.16, 7.5, 106.29
2015, 1, 10, 3, 0, 0, 1.24, 7.5, 101.29
2015, 1, 10, 6, 0, 0, 1.08, 7.5, 103.29
2015, 1, 10, 9, 0, 0, 1.15, 7.5, 109.29
2015, 1, 10, 12, 0, 0, 1.08, 6.7, 73.29
2015, 1, 10, 15, 0, 0, 1.14, 7.5, 119.29
2015, 1, 10, 18, 0, 0, 1.15, 7.5, 93.29
2015, 1, 11, 3, 0, 0, 1.29, 7.5, 117.29
2015, 1, 11, 6, 0, 0, 1.32, 7.5, 111.29
2015, 1, 11, 9, 0, 0, 1.41, 7.5, 116.29
2015, 1, 11, 12, 0, 0, 1.28, 7.5, 114.29
2015, 1, 11, 15, 0, 0, 1.1, 7.5, 104.29
2015, 1, 11, 18, 0, 0, 1.22, 7.5, 107.29
2015, 1, 12, 3, 0, 0, 1.25, 7.5, 111.29
2015, 1, 12, 6, 0, 0, 1.24, 6.1, 149.29
2015, 1, 12, 9, 0, 0, 1.22, 7.5, 89.29
2015, 1, 12, 12, 0, 0, 1.4, 7.5, 120.29
2015, 1, 12, 15, 0, 0, 1.42, 7.5, 78.29
2015, 1, 12, 18, 0, 0, 1.19, 7.5, 83.29
2015, 1, 13, 3, 0, 0, 1.23, 7.5, 110.29
2015, 1, 13, 6, 0, 0, 1.32, 7.5, 80.29
2015, 1, 13, 9, 0, 0, 1.13, 7.5, 112.29
2015, 1, 13, 12, 0, 0, 1.08, 7.5, 112.29
2015, 1, 13, 15, 0, 0, 1.06, 7.5, 113.29
2015, 1, 13, 18, 0, 0, 0.88, 7.5, 75.29
2015, 1, 14, 3, 0, 0, 0.97, 7.5, 76.29
2015, 1, 14, 6, 0, 0, 0.93, 6.7, 76.29
2015, 1, 14, 9, 0, 0, 1.07, 6.7, 80.29
2015, 1, 14, 12, 0, 0, 1.14, 6.7, 68.29
2015, 1, 14, 15, 0, 0, 1.05, 7.5, 87.29
2015, 1, 14, 18, 0, 0, 1.08, 6.7, 125.29
